15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
15.0,6.41891280336418,5.483569493552903,5.449543300433982,5.534551303567966,5.593201910011586,5.6129259508114995,5.621630781456016,5.623259847694269,5.624406856366674,5.624556870860007,5.624556870860007,5.624406856366674,5.623259847694269,5.621630781456016,5.6129259508114995,5.593201910011586,5.534551303567966,5.449543300433982,5.483569493552904,6.41891280336418,15.0
15.0,5.483569493552904,3.692956058130782,3.681262417404684,3.8575951082847575,3.955562171977315,4.004547393171638,4.017224857997882,4.02442035862528,4.025762149339062,4.02687163449258,4.02687163449258,4.025762149339062,4.02442035862528,4.017224857997882,4.004547393171638,3.955562171977315,3.8575951082847575,3.6812624174046835,3.692956058130782,5.483569493552903,15.0
15.0,5.449543300433982,3.681262417404684,3.6998494054808595,3.9260895880209863,4.0836074039246455,4.142167930611472,4.172886525712273,4.180558025982442,4.18684892775912,4.18797316164557,4.18797316164557,4.18684892775912,4.1805580259824415,4.172886525712273,4.142167930611472,4.0836074039246455,3.9260895880209863,3.6998494054808595,3.6812624174046835,5.449543300433981,15.0
15.0,5.534551303567966,3.8575951082847575,3.9260895880209863,4.2213389099185585,4.3938745171779425,4.490201103890056,4.522341819152205,4.545539185450435,4.5518606776692465,4.5569445331433025,4.5569445331433025,4.5518606776692465,4.545539185450435,4.522341819152205,4.490201103890056,4.3938745171779425,4.2213389099185585,3.9260895880209863,3.8575951082847575,5.534551303567966,15.0
15.0,5.593201910011586,3.955562171977316,4.0836074039246455,4.3938745171779425,4.614803478815761,4.713747485241185,4.777527748275491,4.80084918739976,4.821456689686701,4.826541377462397,4.826541377462397,4.821456689686702,4.800849187399761,4.777527748275491,4.713747485241184,4.614803478815761,4.3938745171779425,4.0836074039246455,3.955562171977316,5.593201910011586,15.0
15.0,5.6129259508114995,4.004547393171638,4.142167930611473,4.490201103890056,4.713747485241185,4.8532890676543605,4.917355375233743,4.970385061155767,4.990997704763826,5.006393771612496,5.006393771612497,4.990997704763826,4.970385061155767,4.917355375233743,4.8532890676543605,4.713747485241185,4.490201103890056,4.142167930611473,4.004547393171638,5.6129259508114995,15.0
15.0,5.621630781456016,4.017224857997883,4.172886525712273,4.522341819152206,4.777527748275491,4.917355375233743,5.019597454969926,5.072645633894011,5.118913440945648,5.134309528411636,5.134309528411636,5.118913440945648,5.072645633894012,5.019597454969926,4.917355375233743,4.777527748275491,4.522341819152206,4.172886525712273,4.017224857997883,5.621630781456015,15.0
15.0,5.623259847694269,4.02442035862528,4.180558025982442,4.545539185450435,4.80084918739976,4.970385061155768,5.072645633894011,5.15973351831098,5.2060018820302,5.236737465464634,5.236737465464634,5.2060018820302,5.159733518310979,5.072645633894012,4.970385061155768,4.80084918739976,4.545539185450435,4.1805580259824415,4.024420358625281,5.623259847694268,15.0
15.0,5.624406856366674,4.025762149339062,4.18684892775912,4.5518606776692465,4.821456689686701,4.990997704763826,5.118913440945649,5.2060018820302,5.2759852204883915,5.306720803922825,5.3067208039228255,5.2759852204883915,5.2060018820302,5.118913440945648,4.990997704763826,4.821456689686701,4.551860677669246,4.18684892775912,4.025762149339062,5.624406856366674,15.0
15.0,5.624556870860007,4.02687163449258,4.18797316164557,4.5569445331433025,4.826541377462397,5.006393771612497,5.134309528411636,5.236737465464635,5.306720803922825,5.345831330077512,5.345831330077512,5.306720803922825,5.236737465464635,5.134309528411636,5.006393771612497,4.826541377462397,4.5569445331433025,4.18797316164557,4.02687163449258,5.624556870860007,15.0
15.0,5.624556870860007,4.02687163449258,4.18797316164557,4.5569445331433025,4.826541377462397,5.006393771612497,5.134309528411636,5.236737465464634,5.3067208039228255,5.3458313300775115,5.345831330077512,5.306720803922825,5.236737465464633,5.134309528411636,5.006393771612496,4.826541377462397,4.5569445331433025,4.18797316164557,4.02687163449258,5.624556870860007,15.0
15.0,5.624406856366674,4.025762149339062,4.18684892775912,4.551860677669246,4.821456689686701,4.990997704763826,5.118913440945648,5.2060018820302,5.2759852204883915,5.306720803922825,5.306720803922825,5.275985220488391,5.2060018820302,5.118913440945647,4.990997704763826,4.821456689686701,4.551860677669246,4.18684892775912,4.025762149339062,5.624406856366674,15.0
15.0,5.623259847694269,4.02442035862528,4.1805580259824415,4.545539185450435,4.800849187399761,4.970385061155767,5.072645633894012,5.159733518310979,5.2060018820302,5.236737465464634,5.236737465464633,5.2060018820302005,5.159733518310979,5.072645633894012,4.970385061155767,4.800849187399761,4.545539185450435,4.1805580259824415,4.02442035862528,5.623259847694268,15.0
15.0,5.621630781456016,4.017224857997882,4.172886525712273,4.522341819152205,4.777527748275491,4.917355375233743,5.019597454969926,5.072645633894012,5.118913440945647,5.134309528411636,5.134309528411636,5.118913440945647,5.072645633894012,5.019597454969926,4.917355375233743,4.777527748275491,4.522341819152205,4.172886525712273,4.017224857997882,5.621630781456015,15.0
15.0,5.6129259508114995,4.004547393171638,4.142167930611472,4.490201103890056,4.713747485241184,4.8532890676543605,4.917355375233743,4.970385061155767,4.990997704763826,5.006393771612496,5.006393771612496,4.990997704763826,4.970385061155767,4.917355375233743,4.8532890676543605,4.713747485241185,4.490201103890056,4.142167930611473,4.004547393171638,5.6129259508114995,15.0
15.0,5.593201910011586,3.955562171977316,4.0836074039246455,4.3938745171779425,4.614803478815761,4.713747485241185,4.777527748275491,4.80084918739976,4.821456689686701,4.826541377462397,4.826541377462397,4.821456689686701,4.800849187399761,4.777527748275491,4.713747485241185,4.614803478815761,4.3938745171779425,4.0836074039246455,3.955562171977316,5.593201910011586,15.0
15.0,5.534551303567966,3.8575951082847575,3.9260895880209863,4.2213389099185585,4.3938745171779425,4.490201103890056,4.522341819152205,4.545539185450435,4.551860677669246,4.5569445331433025,4.5569445331433025,4.5518606776692465,4.545539185450435,4.522341819152206,4.490201103890056,4.3938745171779425,4.2213389099185585,3.9260895880209863,3.8575951082847575,5.534551303567966,15.0
